净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态,分红送配
2021-07-16,1.1964,1.8323,-0.06,开放申购,开放赎回,nan
2021-07-19,1.189,1.8249,-0.62,开放申购,开放赎回,nan
2021-07-20,1.1919,1.8278,0.24,开放申购,开放赎回,nan
2021-07-21,1.2104,1.8463,1.55,开放申购,开放赎回,nan
2021-07-22,1.216,1.8519,0.46,开放申购,开放赎回,nan
2021-07-23,1.209,1.8449,-0.58,开放申购,开放赎回,nan
2021-07-26,1.1933,1.8292,-1.3,开放申购,开放赎回,nan
2021-07-27,1.1639,1.7998,-2.46,开放申购,开放赎回,nan
2021-07-28,1.1454,1.7813,-1.59,开放申购,开放赎回,nan
2021-07-29,1.1846,1.8205,3.42,开放申购,开放赎回,nan
2021-07-30,1.1863,1.8222,0.14,开放申购,开放赎回,nan
2021-08-02,1.2062,1.8421,1.68,开放申购,开放赎回,nan
2021-08-03,1.1965,1.8324,-0.8,开放申购,开放赎回,nan
2021-08-04,1.2249,1.8608,2.37,开放申购,开放赎回,nan
2021-08-05,1.2181,1.854,-0.56,开放申购,开放赎回,nan
2021-08-06,1.2251,1.861,0.57,开放申购,开放赎回,nan
2021-08-09,1.2323,1.8682,0.59,开放申购,开放赎回,nan
2021-08-10,1.2388,1.8747,0.53,开放申购,开放赎回,nan
2021-08-11,1.2521,1.888,1.07,开放申购,开放赎回,nan
2021-08-12,1.2632,1.8991,0.89,开放申购,开放赎回,nan
2021-08-13,1.2592,1.8951,-0.32,开放申购,开放赎回,nan
2021-08-16,1.2465,1.8824,-1.01,开放申购,开放赎回,nan
2021-08-17,1.2175,1.8534,-2.33,开放申购,开放赎回,nan
2021-08-18,1.2288,1.8647,0.93,开放申购,开放赎回,nan
2021-08-19,1.2377,1.8736,0.72,开放申购,开放赎回,nan
2021-08-20,1.2356,1.8715,-0.17,开放申购,开放赎回,nan
2021-08-23,1.2623,1.8982,2.16,开放申购,开放赎回,nan
2021-08-24,1.2778,1.9137,1.23,开放申购,开放赎回,nan
2021-08-25,1.2868,1.9227,0.7,开放申购,开放赎回,nan
2021-08-26,1.2766,1.9125,-0.79,开放申购,开放赎回,nan
2021-08-27,1.2804,1.9163,0.3,开放申购,开放赎回,nan
2021-08-30,1.2956,1.9315,1.19,开放申购,开放赎回,nan
2021-08-31,1.2998,1.9357,0.32,开放申购,开放赎回,nan
2021-09-01,1.2746,1.9105,-1.94,开放申购,开放赎回,nan
2021-09-02,1.2857,1.9216,0.87,开放申购,开放赎回,nan
2021-09-03,1.2724,1.9083,-1.03,开放申购,开放赎回,nan
2021-09-06,1.2913,1.9272,1.49,开放申购,开放赎回,nan
2021-09-07,1.3262,1.9621,2.7,开放申购,开放赎回,nan
2021-09-08,1.3254,1.9613,-0.06,开放申购,开放赎回,nan
2021-09-09,1.3314,1.9673,0.45,开放申购,开放赎回,nan
2021-09-10,1.3371,1.973,0.43,开放申购,开放赎回,nan
2021-09-13,1.3398,1.9757,0.2,开放申购,开放赎回,nan
2021-09-14,1.3367,1.9726,-0.23,开放申购,开放赎回,nan
2021-09-15,1.3488,1.9847,0.91,开放申购,开放赎回,nan
2021-09-16,1.3155,1.9514,-2.47,开放申购,开放赎回,nan
2021-09-17,1.3163,1.9522,0.06,开放申购,开放赎回,nan
2021-09-22,1.3343,1.9702,1.37,开放申购,开放赎回,nan
2021-09-23,1.3344,1.9703,0.01,开放申购,开放赎回,nan
2021-09-24,1.3147,1.9506,-1.48,开放申购,开放赎回,nan
2021-09-27,1.278,1.9139,-2.79,开放申购,开放赎回,nan
2021-09-28,1.2811,1.917,0.24,开放申购,开放赎回,nan
2021-09-29,1.2357,1.8716,-3.54,开放申购,开放赎回,nan
